chain_clean	e	o	p	t	v	w	z	DiscrepancyPercent
ettt	1	0	0	3	0	0	0	0.0348
ettt	1	0	0	3	0	0	0	0.04289
ettt	1	0	0	3	0	0	0	0.04334
ettt	1	0	0	3	0	0	0	0.03634
teet	2	0	0	2	0	0	0	0.05802
peo	1	1	1	0	0	0	0	0.11139
peo	1	1	1	0	0	0	0	0.1532
peo	1	1	1	0	0	0	0	0.02036
peo	1	1	1	0	0	0	0	0.1992
peo	1	1	1	0	0	0	0	0.068
peo	1	1	1	0	0	0	0	0.04825
peo	1	1	1	0	0	0	0	0.03666
peo	1	1	1	0	0	0	0	0.13541
peo	1	1	1	0	0	0	0	0.10048
peo	1	1	1	0	0	0	0	0.13488
peo	1	1	1	0	0	0	0	0.09819
peo	1	1	1	0	0	0	0	0.10271
peo	1	1	1	0	0	0	0	0.09786
peo	1	1	1	0	0	0	0	0.5994
peo	1	1	1	0	0	0	0	0.07016
peo	1	1	1	0	0	0	0	0.12782
peo	1	1	1	0	0	0	0	0.04436
peo	1	1	1	0	0	0	0	0.04335
peo	1	1	1	0	0	0	0	0.08014
peo	1	1	1	0	0	0	0	0.09475
peo	1	1	1	0	0	0	0	0.0904
peo	1	1	1	0	0	0	0	0.09147
peo	1	1	1	0	0	0	0	0.1209
peo	1	1	1	0	0	0	0	0.08274
peo	1	1	1	0	0	0	0	0.02418
peo	1	1	1	0	0	0	0	0.12534
peo	1	1	1	0	0	0	0	0.11166
peo	1	1	1	0	0	0	0	0.03807
eop	1	1	1	0	0	0	0	0.20162
eoope	2	2	1	0	0	0	0	0.1886
eeooe	3	2	0	0	0	0	0	0.0961
eeo	2	1	0	0	0	0	0	0.24482
eee	3	0	0	0	0	0	0	0.12441
eeeee	5	0	0	0	0	0	0	0.4749
epe	2	0	1	0	0	0	0	0.27218
eoope	2	2	1	0	0	0	0	0.27581
eope	2	1	1	0	0	0	0	0.28161
eeeee	5	0	0	0	0	0	0	0.31559
epe	2	0	1	0	0	0	0	0.26612
eope	2	1	1	0	0	0	0	0.22458
eppe	2	0	2	0	0	0	0	0.20179
eoope	2	2	1	0	0	0	0	0.23935
eope	2	1	1	0	0	0	0	0.2338
eeeee	5	0	0	0	0	0	0	0.38035
eeee	4	0	0	0	0	0	0	0.33094
epe	2	0	1	0	0	0	0	0.23533
eope	2	1	1	0	0	0	0	0.20903
eppe	2	0	2	0	0	0	0	0.20813
eoope	2	2	1	0	0	0	0	0.23359
eope	2	1	1	0	0	0	0	0.23808
eeeee	5	0	0	0	0	0	0	0.38852
eeee	4	0	0	0	0	0	0	0.31506
epe	2	0	1	0	0	0	0	0.22887
eope	2	1	1	0	0	0	0	0.27096
eppe	2	0	2	0	0	0	0	0.24184
eoope	2	2	1	0	0	0	0	0.2652
eope	2	1	1	0	0	0	0	0.26126
eeeee	5	0	0	0	0	0	0	0.43126
eeee	4	0	0	0	0	0	0	0.32892
epe	2	0	1	0	0	0	0	0.26064
eope	2	1	1	0	0	0	0	0.25178
eppe	2	0	2	0	0	0	0	0.23797
eoope	2	2	1	0	0	0	0	0.26402
eope	2	1	1	0	0	0	0	0.23667
eeeee	5	0	0	0	0	0	0	0.37132
eeee	4	0	0	0	0	0	0	0.28798
epe	2	0	1	0	0	0	0	0.23452
eope	2	1	1	0	0	0	0	0.22348
eppe	2	0	2	0	0	0	0	0.19729
eoope	2	2	1	0	0	0	0	0.19152
eope	2	1	1	0	0	0	0	0.24201
eeeee	5	0	0	0	0	0	0	0.40195
eeee	4	0	0	0	0	0	0	0.2839
epe	2	0	1	0	0	0	0	0.23182
eope	2	1	1	0	0	0	0	0.1868
eppe	2	0	2	0	0	0	0	0.18661
eoope	2	2	1	0	0	0	0	0.2526
eope	2	1	1	0	0	0	0	0.25515
eeeee	5	0	0	0	0	0	0	0.34934
eeee	4	0	0	0	0	0	0	0.26911
epe	2	0	1	0	0	0	0	0.21752
eppe	2	0	2	0	0	0	0	0.25055
eoope	2	2	1	0	0	0	0	0.20703
eope	2	1	1	0	0	0	0	0.23112
eeeee	5	0	0	0	0	0	0	0.34882
eeee	4	0	0	0	0	0	0	0.32035
epe	2	0	1	0	0	0	0	0.20701
eope	2	1	1	0	0	0	0	0.25259
eppe	2	0	2	0	0	0	0	0.28813
eoope	2	2	1	0	0	0	0	0.10687
eope	2	1	1	0	0	0	0	0.1801
eeeee	5	0	0	0	0	0	0	0.19941
eeee	4	0	0	0	0	0	0	0.40368
epe	2	0	1	0	0	0	0	0.1355
eoope	2	2	1	0	0	0	0	0.31785
eope	2	1	1	0	0	0	0	0.26765
eope	2	1	1	0	0	0	0	0.2635
eoope	2	2	1	0	0	0	0	0.28199
eope	2	1	1	0	0	0	0	0.27275
eeooe	3	2	0	0	0	0	0	0.32982
eee	3	0	0	0	0	0	0	0.3289
eeeee	5	0	0	0	0	0	0	0.4159
eop	1	1	1	0	0	0	0	0.1313
eope	2	1	1	0	0	0	0	0.23819
eoope	2	2	1	0	0	0	0	0.24099
eope	2	1	1	0	0	0	0	0.25099
eeooe	3	2	0	0	0	0	0	0.28468
eee	3	0	0	0	0	0	0	0.27007
epo	1	1	1	0	0	0	0	0.12534
eeeee	5	0	0	0	0	0	0	0.37154
epe	2	0	1	0	0	0	0	0.22894
eppp	1	0	3	0	0	0	0	0.13318
eeep	3	0	1	0	0	0	0	0.29418
eop	1	1	1	0	0	0	0	0.1198
eope	2	1	1	0	0	0	0	0.2104
eoope	2	2	1	0	0	0	0	0.226
eope	2	1	1	0	0	0	0	0.22702
eeooe	3	2	0	0	0	0	0	0.24546
eee	3	0	0	0	0	0	0	0.24413
epo	1	1	1	0	0	0	0	0.09561
eeeee	5	0	0	0	0	0	0	0.34086
epe	2	0	1	0	0	0	0	0.20588
eppp	1	0	3	0	0	0	0	0.09209
eeep	3	0	1	0	0	0	0	0.26408
eop	1	1	1	0	0	0	0	0.0997
eope	2	1	1	0	0	0	0	0.11926
eoope	2	2	1	0	0	0	0	0.17059
eope	2	1	1	0	0	0	0	0.14702
eeooe	3	2	0	0	0	0	0	0.35691
eee	3	0	0	0	0	0	0	0.22965
epo	1	1	1	0	0	0	0	0.12783
eeeee	5	0	0	0	0	0	0	0.24517
eppp	1	0	3	0	0	0	0	0.12781
eeep	3	0	1	0	0	0	0	0.28262
eop	1	1	1	0	0	0	0	0.04125
eope	2	1	1	0	0	0	0	0.33708
eeooe	3	2	0	0	0	0	0	0.40651
epoe	2	1	1	0	0	0	0	0.30379
eeep	3	0	1	0	0	0	0	0.41939
eope	2	1	1	0	0	0	0	0.0502
eeooe	3	2	0	0	0	0	0	0.26134
eee	3	0	0	0	0	0	0	0.39037
epoe	2	1	1	0	0	0	0	0.05484
eeep	3	0	1	0	0	0	0	0.10991
eope	2	1	1	0	0	0	0	0.36534
eoope	2	2	1	0	0	0	0	0.39634
eeooe	3	2	0	0	0	0	0	0.28338
eee	3	0	0	0	0	0	0	0.25094
eeeee	5	0	0	0	0	0	0	0.57651
eope	2	1	1	0	0	0	0	0.18512
eoope	2	2	1	0	0	0	0	0.21942
eope	2	1	1	0	0	0	0	0.31077
eeooe	3	2	0	0	0	0	0	0.22524
eee	3	0	0	0	0	0	0	0.30206
epo	1	1	1	0	0	0	0	0.1079
eeeee	5	0	0	0	0	0	0	0.29576
epe	2	0	1	0	0	0	0	0.22685
epoe	2	1	1	0	0	0	0	0.22639
eeep	3	0	1	0	0	0	0	0.2851
eope	2	1	1	0	0	0	0	0.22804
eoope	2	2	1	0	0	0	0	0.24875
eeooe	3	2	0	0	0	0	0	0.27849
eee	3	0	0	0	0	0	0	0.09495
epo	1	1	1	0	0	0	0	0.1004
eeeee	5	0	0	0	0	0	0	0.41846
epe	2	0	1	0	0	0	0	0.23038
epoe	2	1	1	0	0	0	0	0.21071
eeep	3	0	1	0	0	0	0	0.33547
eope	2	1	1	0	0	0	0	0.16334
eoope	2	2	1	0	0	0	0	0.14304
eeooe	3	2	0	0	0	0	0	0.31707
eee	3	0	0	0	0	0	0	0.3165
epo	1	1	1	0	0	0	0	0.09476
eeeee	5	0	0	0	0	0	0	0.19332
epe	2	0	1	0	0	0	0	0.19021
epoe	2	1	1	0	0	0	0	0.18414
eppp	1	0	3	0	0	0	0	0.11522
eeep	3	0	1	0	0	0	0	0.3265
eope	2	1	1	0	0	0	0	0.19277
eoope	2	2	1	0	0	0	0	0.20426
eeooe	3	2	0	0	0	0	0	0.25716
eee	3	0	0	0	0	0	0	0.16328
eeeee	5	0	0	0	0	0	0	0.29854
epoe	2	1	1	0	0	0	0	0.19411
eeep	3	0	1	0	0	0	0	0.17437
eope	2	1	1	0	0	0	0	0.20733
eoope	2	2	1	0	0	0	0	0.22049
eeooe	3	2	0	0	0	0	0	0.21062
eee	3	0	0	0	0	0	0	0.3169
eeeee	5	0	0	0	0	0	0	0.31787
epe	2	0	1	0	0	0	0	0.21704
epoe	2	1	1	0	0	0	0	0.21602
eeep	3	0	1	0	0	0	0	0.22971
eope	2	1	1	0	0	0	0	0.22158
eoope	2	2	1	0	0	0	0	0.2469
eeooe	3	2	0	0	0	0	0	0.29561
eee	3	0	0	0	0	0	0	0.23234
eeeee	5	0	0	0	0	0	0	0.37744
epoe	2	1	1	0	0	0	0	0.25334
eeep	3	0	1	0	0	0	0	0.27495
eope	2	1	1	0	0	0	0	0.28896
eee	3	0	0	0	0	0	0	0.35763
eeeee	5	0	0	0	0	0	0	0.42345
epoe	2	1	1	0	0	0	0	0.27263
eope	2	1	1	0	0	0	0	0.23865
eee	3	0	0	0	0	0	0	0.26449
eeeee	5	0	0	0	0	0	0	0.36044
epe	2	0	1	0	0	0	0	0.23348
eoee	3	1	0	0	0	0	0	0.26333
epoe	2	1	1	0	0	0	0	0.23985
eepe	3	0	1	0	0	0	0	0.28056
eope	2	1	1	0	0	0	0	0.20914
eee	3	0	0	0	0	0	0	0.22669
eeeee	5	0	0	0	0	0	0	0.30932
epe	2	0	1	0	0	0	0	0.20709
eoee	3	1	0	0	0	0	0	0.24509
epoe	2	1	1	0	0	0	0	0.20054
eepe	3	0	1	0	0	0	0	0.23448
eope	2	1	1	0	0	0	0	0.20653
eee	3	0	0	0	0	0	0	0.23923
eeeee	5	0	0	0	0	0	0	0.35082
epe	2	0	1	0	0	0	0	0.19412
eoee	3	1	0	0	0	0	0	0.23395
epoe	2	1	1	0	0	0	0	0.22258
eepe	3	0	1	0	0	0	0	0.26319
eope	2	1	1	0	0	0	0	0.22302
eee	3	0	0	0	0	0	0	0.22845
eeeee	5	0	0	0	0	0	0	0.30151
epe	2	0	1	0	0	0	0	0.18296
eoee	3	1	0	0	0	0	0	0.20967
epoe	2	1	1	0	0	0	0	0.19538
eepe	3	0	1	0	0	0	0	0.20484
eeep	3	0	1	0	0	0	0	0.19155
eteee	4	0	0	1	0	0	0	0.2778
eptee	3	0	1	1	0	0	0	0.26889
tpee	2	0	1	1	0	0	0	0.20791
epe	2	0	1	0	0	0	0	0.30144
eeep	3	0	1	0	0	0	0	0.32259
eteee	4	0	0	1	0	0	0	0.27952
eptee	3	0	1	1	0	0	0	0.31348
tpee	2	0	1	1	0	0	0	0.20701
epe	2	0	1	0	0	0	0	0.30785
eeep	3	0	1	0	0	0	0	0.33146
eteee	4	0	0	1	0	0	0	0.17265
eptee	3	0	1	1	0	0	0	0.24751
tpee	2	0	1	1	0	0	0	0.19607
epe	2	0	1	0	0	0	0	0.12811
eeep	3	0	1	0	0	0	0	0.2671
eteee	4	0	0	1	0	0	0	0.32468
eptee	3	0	1	1	0	0	0	0.24754
tpee	2	0	1	1	0	0	0	0.20622
epe	2	0	1	0	0	0	0	0.22966
eeep	3	0	1	0	0	0	0	0.31933
eteee	4	0	0	1	0	0	0	0.3071
eptee	3	0	1	1	0	0	0	0.26146
tpee	2	0	1	1	0	0	0	0.20682
epe	2	0	1	0	0	0	0	0.25025
eeep	3	0	1	0	0	0	0	0.22367
eteee	4	0	0	1	0	0	0	0.37574
eptee	3	0	1	1	0	0	0	0.31856
tpee	2	0	1	1	0	0	0	0.25812
eeep	3	0	1	0	0	0	0	0.29308
eteee	4	0	0	1	0	0	0	0.27931
eptee	3	0	1	1	0	0	0	0.2338
tpee	2	0	1	1	0	0	0	0.22622
eeep	3	0	1	0	0	0	0	0.34875
eteee	4	0	0	1	0	0	0	0.36589
eptee	3	0	1	1	0	0	0	0.32655
ptee	2	0	1	1	0	0	0	0.28737
tpee	2	0	1	1	0	0	0	0.28319
eeep	3	0	1	0	0	0	0	0.32667
eteee	4	0	0	1	0	0	0	0.36702
eptee	3	0	1	1	0	0	0	0.31756
ptee	2	0	1	1	0	0	0	0.25019
tpee	2	0	1	1	0	0	0	0.24768
eeep	3	0	1	0	0	0	0	0.27014
eteee	4	0	0	1	0	0	0	0.31167
eptee	3	0	1	1	0	0	0	0.27755
ptee	2	0	1	1	0	0	0	0.22096
tpee	2	0	1	1	0	0	0	0.23871
eeep	3	0	1	0	0	0	0	0.31754
eteee	4	0	0	1	0	0	0	0.32719
eptee	3	0	1	1	0	0	0	0.26902
ptee	2	0	1	1	0	0	0	0.18981
tpee	2	0	1	1	0	0	0	0.22033
eepe	3	0	1	0	0	0	0	0.28779
eeep	3	0	1	0	0	0	0	0.31755
eteee	4	0	0	1	0	0	0	0.31258
eptee	3	0	1	1	0	0	0	0.29271
ptee	2	0	1	1	0	0	0	0.2409
tpee	2	0	1	1	0	0	0	0.23918
eepe	3	0	1	0	0	0	0	0.43412
eeep	3	0	1	0	0	0	0	0.06905
eteee	4	0	0	1	0	0	0	0.27357
epte	2	0	1	1	0	0	0	0.39092
eptee	3	0	1	1	0	0	0	0.37656
ptee	2	0	1	1	0	0	0	0.25337
tpee	2	0	1	1	0	0	0	0.25282
eepe	3	0	1	0	0	0	0	0.26266
eteee	4	0	0	1	0	0	0	0.35325
epte	2	0	1	1	0	0	0	0.1997
eptee	3	0	1	1	0	0	0	0.2707
ptee	2	0	1	1	0	0	0	0.21627
tpee	2	0	1	1	0	0	0	0.23181
eepe	3	0	1	0	0	0	0	0.22243
eeep	3	0	1	0	0	0	0	0.33448
eteee	4	0	0	1	0	0	0	0.31248
epte	2	0	1	1	0	0	0	0.20041
eptee	3	0	1	1	0	0	0	0.24759
ptee	2	0	1	1	0	0	0	0.18655
tpee	2	0	1	1	0	0	0	0.18837
eeep	3	0	1	0	0	0	0	0.40065
eteee	4	0	0	1	0	0	0	0.35882
tpee	2	0	1	1	0	0	0	0.21786
epp	1	0	2	0	0	0	0	0.06631
eeep	3	0	1	0	0	0	0	0.23129
eteee	4	0	0	1	0	0	0	0.25399
epe	2	0	1	0	0	0	0	0.22783
tpee	2	0	1	1	0	0	0	0.1898
epp	1	0	2	0	0	0	0	0.10036
eeep	3	0	1	0	0	0	0	0.26326
eteee	4	0	0	1	0	0	0	0.27894
epe	2	0	1	0	0	0	0	0.24295
tpee	2	0	1	1	0	0	0	0.22268
epp	1	0	2	0	0	0	0	0.11746
eeep	3	0	1	0	0	0	0	0.28632
eteee	4	0	0	1	0	0	0	0.28603
epe	2	0	1	0	0	0	0	0.22486
tpee	2	0	1	1	0	0	0	0.20678
epp	1	0	2	0	0	0	0	0.0755
eepe	3	0	1	0	0	0	0	0.37588
eeep	3	0	1	0	0	0	0	0.21275
eteee	4	0	0	1	0	0	0	0.25342
epte	2	0	1	1	0	0	0	0.3451
epe	2	0	1	0	0	0	0	0.22484
tpee	2	0	1	1	0	0	0	0.1958
epp	1	0	2	0	0	0	0	0.11509
eepe	3	0	1	0	0	0	0	0.27719
eeep	3	0	1	0	0	0	0	0.27848
eteee	4	0	0	1	0	0	0	0.3054
epte	2	0	1	1	0	0	0	0.2477
epe	2	0	1	0	0	0	0	0.26023
tpee	2	0	1	1	0	0	0	0.21393
eepe	3	0	1	0	0	0	0	0.29353
eeep	3	0	1	0	0	0	0	0.31416
eteee	4	0	0	1	0	0	0	0.32225
epte	2	0	1	1	0	0	0	0.27682
epe	2	0	1	0	0	0	0	0.29261
tpee	2	0	1	1	0	0	0	0.21251
eepe	3	0	1	0	0	0	0	0.20137
eeep	3	0	1	0	0	0	0	0.24522
eteee	4	0	0	1	0	0	0	0.2662
epte	2	0	1	1	0	0	0	0.13298
epe	2	0	1	0	0	0	0	0.15656
tpee	2	0	1	1	0	0	0	0.20883
eepe	3	0	1	0	0	0	0	0.32163
eeep	3	0	1	0	0	0	0	0.23909
eteee	4	0	0	1	0	0	0	0.26138
epte	2	0	1	1	0	0	0	0.28095
tpee	2	0	1	1	0	0	0	0.23249
eepe	3	0	1	0	0	0	0	0.26961
eeep	3	0	1	0	0	0	0	0.27376
eteee	4	0	0	1	0	0	0	0.26905
epte	2	0	1	1	0	0	0	0.21754
tpee	2	0	1	1	0	0	0	0.18523
eepe	3	0	1	0	0	0	0	0.36805
eeep	3	0	1	0	0	0	0	0.36371
eteee	4	0	0	1	0	0	0	0.09718
etp	1	0	1	1	0	0	0	0.11311
eeppe	3	0	2	0	0	0	0	0.21098
eepe	3	0	1	0	0	0	0	0.27603
eeep	3	0	1	0	0	0	0	0.28046
eteee	4	0	0	1	0	0	0	0.28889
eep	2	0	1	0	0	0	0	0.23757
eptee	3	0	1	1	0	0	0	0.25988
etp	1	0	1	1	0	0	0	0.06937
eeppe	3	0	2	0	0	0	0	0.22142
eepe	3	0	1	0	0	0	0	0.24196
eeep	3	0	1	0	0	0	0	0.2494
eteee	4	0	0	1	0	0	0	0.26255
eep	2	0	1	0	0	0	0	0.19942
eptee	3	0	1	1	0	0	0	0.22742
etp	1	0	1	1	0	0	0	0.14263
eeppe	3	0	2	0	0	0	0	0.19146
eepe	3	0	1	0	0	0	0	0.24798
eeep	3	0	1	0	0	0	0	0.25479
eteee	4	0	0	1	0	0	0	0.26732
eep	2	0	1	0	0	0	0	0.24292
eptee	3	0	1	1	0	0	0	0.2428
etp	1	0	1	1	0	0	0	0.07695
eeppe	3	0	2	0	0	0	0	0.18089
eepe	3	0	1	0	0	0	0	0.23188
eeep	3	0	1	0	0	0	0	0.04176
eteee	4	0	0	1	0	0	0	0.38247
eep	2	0	1	0	0	0	0	0.19765
eptee	3	0	1	1	0	0	0	0.01504
ptpt	0	0	2	2	0	0	0	0.22453
pptt	0	0	2	2	0	0	0	0.25128
pt	0	0	1	1	0	0	0	0.12952
p	0	0	1	0	0	0	0	0.10792
p	0	0	1	0	0	0	0	0.08134
pp	0	0	2	0	0	0	0	0.16029
p	0	0	1	0	0	0	0	0.08682
pp	0	0	2	0	0	0	0	0.15073
p	0	0	1	0	0	0	0	0.08344
tpp	0	0	2	1	0	0	0	0.16905
tttt	0	0	0	4	0	0	0	0.19647
t	0	0	0	1	0	0	0	0.07843
t	0	0	0	1	0	0	0	0.07093
tt	0	0	0	2	0	0	0	0.12946
t	0	0	0	1	0	0	0	0.07766
tt	0	0	0	2	0	0	0	0.1303
t	0	0	0	1	0	0	0	0.07607
ptpt	0	0	2	2	0	0	0	0.25246
pptt	0	0	2	2	0	0	0	0.26633
ptpt	0	0	2	2	0	0	0	0.25134
p	0	0	1	0	0	0	0	0.13487
p	0	0	1	0	0	0	0	0.09157
pp	0	0	2	0	0	0	0	0.17289
p	0	0	1	0	0	0	0	0.10989
pp	0	0	2	0	0	0	0	0.1757
p	0	0	1	0	0	0	0	0.09798
tpp	0	0	2	1	0	0	0	0.17075
tttt	0	0	0	4	0	0	0	0.19761
tttp	0	0	1	3	0	0	0	0.23329
t	0	0	0	1	0	0	0	0.0734
t	0	0	0	1	0	0	0	0.07093
tt	0	0	0	2	0	0	0	0.15033
t	0	0	0	1	0	0	0	0.08167
tt	0	0	0	2	0	0	0	0.1412
t	0	0	0	1	0	0	0	0.07074
ptpt	0	0	2	2	0	0	0	0.26266
pptt	0	0	2	2	0	0	0	0.27125
pptt	0	0	2	2	0	0	0	0.27427
tpp	0	0	2	1	0	0	0	0.19773
tttt	0	0	0	4	0	0	0	0.21172
ptpt	0	0	2	2	0	0	0	0.25403
pptt	0	0	2	2	0	0	0	0.26986
pptt	0	0	2	2	0	0	0	0.25764
tpp	0	0	2	1	0	0	0	0.19299
tttt	0	0	0	4	0	0	0	0.19412
tttp	0	0	1	3	0	0	0	0.27788
ptpt	0	0	2	2	0	0	0	0.26999
pptt	0	0	2	2	0	0	0	0.29642
pptt	0	0	2	2	0	0	0	0.2683
tpp	0	0	2	1	0	0	0	0.21068
tttt	0	0	0	4	0	0	0	0.20853
tttp	0	0	1	3	0	0	0	0.28006
ptpt	0	0	2	2	0	0	0	0.2904
pptt	0	0	2	2	0	0	0	0.30383
ptpt	0	0	2	2	0	0	0	0.32401
pptt	0	0	2	2	0	0	0	0.3122
tpp	0	0	2	1	0	0	0	0.22357
tttt	0	0	0	4	0	0	0	0.2485
tttp	0	0	1	3	0	0	0	0.30402
tppt	0	0	2	2	0	0	0	0.29386
ptpt	0	0	2	2	0	0	0	0.26214
pptt	0	0	2	2	0	0	0	0.27875
ptpt	0	0	2	2	0	0	0	0.28439
pptt	0	0	2	2	0	0	0	0.26172
p	0	0	1	0	0	0	0	0.14133
p	0	0	1	0	0	0	0	0.08411
pp	0	0	2	0	0	0	0	0.15153
p	0	0	1	0	0	0	0	0.09327
pp	0	0	2	0	0	0	0	0.1683
p	0	0	1	0	0	0	0	0.09132
tpp	0	0	2	1	0	0	0	0.20739
tttt	0	0	0	4	0	0	0	0.21601
tttp	0	0	1	3	0	0	0	0.25926
tppt	0	0	2	2	0	0	0	0.26981
t	0	0	0	1	0	0	0	0.0852
t	0	0	0	1	0	0	0	0.08425
tt	0	0	0	2	0	0	0	0.1562
t	0	0	0	1	0	0	0	0.08606
tt	0	0	0	2	0	0	0	0.16456
t	0	0	0	1	0	0	0	0.07994
ptpt	0	0	2	2	0	0	0	0.34235
pptt	0	0	2	2	0	0	0	0.34326
ptpt	0	0	2	2	0	0	0	0.35938
pptt	0	0	2	2	0	0	0	0.35945
p	0	0	1	0	0	0	0	0.20529
p	0	0	1	0	0	0	0	0.15952
pp	0	0	2	0	0	0	0	0.24551
p	0	0	1	0	0	0	0	0.18078
pp	0	0	2	0	0	0	0	0.25846
p	0	0	1	0	0	0	0	0.1759
tpp	0	0	2	1	0	0	0	0.28587
tttt	0	0	0	4	0	0	0	0.17149
tttp	0	0	1	3	0	0	0	0.3016
tppt	0	0	2	2	0	0	0	0.34301
t	0	0	0	1	0	0	0	0.07064
t	0	0	0	1	0	0	0	0.06573
tt	0	0	0	2	0	0	0	0.12984
t	0	0	0	1	0	0	0	0.07333
tt	0	0	0	2	0	0	0	0.13196
t	0	0	0	1	0	0	0	0.0716
ptpt	0	0	2	2	0	0	0	0.23588
pptt	0	0	2	2	0	0	0	0.23343
ptpt	0	0	2	2	0	0	0	0.25826
pptt	0	0	2	2	0	0	0	0.23129
p	0	0	1	0	0	0	0	0.09788
p	0	0	1	0	0	0	0	0.07484
pp	0	0	2	0	0	0	0	0.15359
p	0	0	1	0	0	0	0	0.09261
pp	0	0	2	0	0	0	0	0.1473
p	0	0	1	0	0	0	0	0.08177
tpp	0	0	2	1	0	0	0	0.19253
tttt	0	0	0	4	0	0	0	0.19552
tttp	0	0	1	3	0	0	0	0.26761
tppt	0	0	2	2	0	0	0	0.2398
t	0	0	0	1	0	0	0	0.07795
t	0	0	0	1	0	0	0	0.07649
tt	0	0	0	2	0	0	0	0.14119
t	0	0	0	1	0	0	0	0.07339
tt	0	0	0	2	0	0	0	0.1411
t	0	0	0	1	0	0	0	0.07628
ptpt	0	0	2	2	0	0	0	0.24781
pptt	0	0	2	2	0	0	0	0.25152
ptpt	0	0	2	2	0	0	0	0.26658
pptt	0	0	2	2	0	0	0	0.25403
p	0	0	1	0	0	0	0	0.12086
p	0	0	1	0	0	0	0	0.09121
pp	0	0	2	0	0	0	0	0.16107
p	0	0	1	0	0	0	0	0.10235
pp	0	0	2	0	0	0	0	0.16009
p	0	0	1	0	0	0	0	0.08407
tpp	0	0	2	1	0	0	0	0.20058
tttt	0	0	0	4	0	0	0	0.19773
tttp	0	0	1	3	0	0	0	0.26397
tppt	0	0	2	2	0	0	0	0.25417
t	0	0	0	1	0	0	0	0.08124
t	0	0	0	1	0	0	0	0.08201
tt	0	0	0	2	0	0	0	0.15624
t	0	0	0	1	0	0	0	0.08259
tt	0	0	0	2	0	0	0	0.14743
t	0	0	0	1	0	0	0	0.07248
ptpt	0	0	2	2	0	0	0	0.22329
p	0	0	1	0	0	0	0	0.12073
p	0	0	1	0	0	0	0	0.08012
pp	0	0	2	0	0	0	0	0.16163
p	0	0	1	0	0	0	0	0.09132
pp	0	0	2	0	0	0	0	0.14897
p	0	0	1	0	0	0	0	0.08219
tpp	0	0	2	1	0	0	0	0.1752
tppt	0	0	2	2	0	0	0	0.23051
t	0	0	0	1	0	0	0	0.07332
t	0	0	0	1	0	0	0	0.07929
tt	0	0	0	2	0	0	0	0.15916
t	0	0	0	1	0	0	0	0.08583
ptpt	0	0	2	2	0	0	0	0.23861
ptpt	0	0	2	2	0	0	0	0.26721
ppppt	0	0	4	1	0	0	0	0.30172
pptpt	0	0	3	2	0	0	0	0.30317
p	0	0	1	0	0	0	0	0.11965
p	0	0	1	0	0	0	0	0.08794
pp	0	0	2	0	0	0	0	0.15997
p	0	0	1	0	0	0	0	0.10913
pp	0	0	2	0	0	0	0	0.16592
p	0	0	1	0	0	0	0	0.08511
tpp	0	0	2	1	0	0	0	0.18934
tpppt	0	0	3	2	0	0	0	0.3017
tppt	0	0	2	2	0	0	0	0.23977
t	0	0	0	1	0	0	0	0.08546
t	0	0	0	1	0	0	0	0.07779
tt	0	0	0	2	0	0	0	0.1509
tt	0	0	0	2	0	0	0	0.14676
t	0	0	0	1	0	0	0	0.08173
ptpt	0	0	2	2	0	0	0	0.25461
ptpt	0	0	2	2	0	0	0	0.27371
ppppt	0	0	4	1	0	0	0	0.33089
pptpt	0	0	3	2	0	0	0	0.34615
p	0	0	1	0	0	0	0	0.12817
p	0	0	1	0	0	0	0	0.08872
pp	0	0	2	0	0	0	0	0.15303
p	0	0	1	0	0	0	0	0.11075
pp	0	0	2	0	0	0	0	0.15262
p	0	0	1	0	0	0	0	0.09965
tpp	0	0	2	1	0	0	0	0.20924
tpppt	0	0	3	2	0	0	0	0.33157
tppt	0	0	2	2	0	0	0	0.26081
t	0	0	0	1	0	0	0	0.07944
t	0	0	0	1	0	0	0	0.0762
tt	0	0	0	2	0	0	0	0.14477
tt	0	0	0	2	0	0	0	0.13322
t	0	0	0	1	0	0	0	0.08255
ptpt	0	0	2	2	0	0	0	0.23434
ptpt	0	0	2	2	0	0	0	0.26632
ppppt	0	0	4	1	0	0	0	0.30858
pptpt	0	0	3	2	0	0	0	0.32457
p	0	0	1	0	0	0	0	0.11293
p	0	0	1	0	0	0	0	0.08286
pp	0	0	2	0	0	0	0	0.14983
p	0	0	1	0	0	0	0	0.09644
pp	0	0	2	0	0	0	0	0.17289
p	0	0	1	0	0	0	0	0.08102
tpp	0	0	2	1	0	0	0	0.19564
tpppt	0	0	3	2	0	0	0	0.33123
tppt	0	0	2	2	0	0	0	0.24665
t	0	0	0	1	0	0	0	0.08998
t	0	0	0	1	0	0	0	0.07601
t	0	0	0	1	0	0	0	0.06794
tt	0	0	0	2	0	0	0	0.13439
tt	0	0	0	2	0	0	0	0.13756
t	0	0	0	1	0	0	0	0.06856
ptpt	0	0	2	2	0	0	0	0.22733
ptpt	0	0	2	2	0	0	0	0.25867
ppppt	0	0	4	1	0	0	0	0.34416
pptpt	0	0	3	2	0	0	0	0.30056
p	0	0	1	0	0	0	0	0.12091
p	0	0	1	0	0	0	0	0.08962
pp	0	0	2	0	0	0	0	0.15118
p	0	0	1	0	0	0	0	0.09995
pp	0	0	2	0	0	0	0	0.1487
p	0	0	1	0	0	0	0	0.09162
