placement_id,rs_date,rs_served,rs_imps_no_h,rs_imps_with_h,placement_id_1,date,impressions,served
95e4c351aa7138559753dde222eaad7d,2016-02-12 00:00:00.0,1707,4801,5052,95e4c351aa7138559753dde222eaad7d,2016-02-12 00:00:00.0,6607,1249
95e4c351aa7138559753dde222eaad7d,2016-02-13 00:00:00.0,1770,4729,4956,95e4c351aa7138559753dde222eaad7d,2016-02-13 00:00:00.0,4986,1022
95e4c351aa7138559753dde222eaad7d,2016-02-14 00:00:00.0,1869,4724,5688,95e4c351aa7138559753dde222eaad7d,2016-02-14 00:00:00.0,5704,1228
95e4c351aa7138559753dde222eaad7d,2016-02-15 00:00:00.0,2044,5648,8567,95e4c351aa7138559753dde222eaad7d,2016-02-15 00:00:00.0,8845,1240
95e4c351aa7138559753dde222eaad7d,2016-02-16 00:00:00.0,2942,8738,9637,95e4c351aa7138559753dde222eaad7d,2016-02-16 00:00:00.0,9653,2301
95e4c351aa7138559753dde222eaad7d,2016-02-17 00:00:00.0,1252,5698,8134,95e4c351aa7138559753dde222eaad7d,2016-02-17 00:00:00.0,8211,1299
95e4c351aa7138559753dde222eaad7d,2016-02-18 00:00:00.0,1121,5084,8570,95e4c351aa7138559753dde222eaad7d,2016-02-18 00:00:00.0,8681,1145
95e4c351aa7138559753dde222eaad7d,2016-02-19 00:00:00.0,1145,5926,6551,95e4c351aa7138559753dde222eaad7d,2016-02-19 00:00:00.0,7858,1372
95e4c351aa7138559753dde222eaad7d,2016-02-20 00:00:00.0,1205,6253,6501,95e4c351aa7138559753dde222eaad7d,2016-02-20 00:00:00.0,6628,1220
95e4c351aa7138559753dde222eaad7d,2016-02-21 00:00:00.0,1233,6519,6787,95e4c351aa7138559753dde222eaad7d,2016-02-21 00:00:00.0,6941,1258
95e4c351aa7138559753dde222eaad7d,2016-02-22 00:00:00.0,1325,6521,6835,95e4c351aa7138559753dde222eaad7d,2016-02-22 00:00:00.0,7817,1377
95e4c351aa7138559753dde222eaad7d,2016-02-23 00:00:00.0,1326,6823,7098,95e4c351aa7138559753dde222eaad7d,2016-02-23 00:00:00.0,7292,1281
95e4c351aa7138559753dde222eaad7d,2016-02-24 00:00:00.0,1542,6671,6960,95e4c351aa7138559753dde222eaad7d,2016-02-24 00:00:00.0,6978,1515
95e4c351aa7138559753dde222eaad7d,2016-02-25 00:00:00.0,1549,6547,6850,95e4c351aa7138559753dde222eaad7d,2016-02-25 00:00:00.0,6890,1532
95e4c351aa7138559753dde222eaad7d,2016-02-26 00:00:00.0,1377,5617,5858,95e4c351aa7138559753dde222eaad7d,2016-02-26 00:00:00.0,5913,1379
95e4c351aa7138559753dde222eaad7d,2016-02-27 00:00:00.0,1313,4470,4707,95e4c351aa7138559753dde222eaad7d,2016-02-27 00:00:00.0,4765,1313
95e4c351aa7138559753dde222eaad7d,2016-02-28 00:00:00.0,1620,6218,6498,95e4c351aa7138559753dde222eaad7d,2016-02-28 00:00:00.0,6563,1598
95e4c351aa7138559753dde222eaad7d,2016-02-29 00:00:00.0,1428,5472,6724,95e4c351aa7138559753dde222eaad7d,2016-02-29 00:00:00.0,7655,1503
95e4c351aa7138559753dde222eaad7d,2016-03-01 00:00:00.0,1742,6746,7857,95e4c351aa7138559753dde222eaad7d,2016-03-01 00:00:00.0,8644,1892
95e4c351aa7138559753dde222eaad7d,2016-03-02 00:00:00.0,1196,5642,5867,95e4c351aa7138559753dde222eaad7d,2016-03-02 00:00:00.0,8225,1608
95e4c351aa7138559753dde222eaad7d,2016-03-03 00:00:00.0,51,195,206,,,,
962fdaadc97765263eb9661757df74e3,2016-02-10 00:00:00.0,2383,3639,4760,,,,
962fdaadc97765263eb9661757df74e3,2016-02-11 00:00:00.0,3575,5262,9876,962fdaadc97765263eb9661757df74e3,2016-02-11 00:00:00.0,10933,2736
962fdaadc97765263eb9661757df74e3,2016-02-12 00:00:00.0,2362,3710,7021,962fdaadc97765263eb9661757df74e3,2016-02-12 00:00:00.0,8950,2121
962fdaadc97765263eb9661757df74e3,2016-02-13 00:00:00.0,2324,3609,7767,962fdaadc97765263eb9661757df74e3,2016-02-13 00:00:00.0,7891,1536
962fdaadc97765263eb9661757df74e3,2016-02-14 00:00:00.0,2327,3846,8301,962fdaadc97765263eb9661757df74e3,2016-02-14 00:00:00.0,8463,1635
962fdaadc97765263eb9661757df74e3,2016-02-15 00:00:00.0,2545,4110,8757,962fdaadc97765263eb9661757df74e3,2016-02-15 00:00:00.0,9121,1951
962fdaadc97765263eb9661757df74e3,2016-02-16 00:00:00.0,2418,4192,9368,962fdaadc97765263eb9661757df74e3,2016-02-16 00:00:00.0,9534,1565
962fdaadc97765263eb9661757df74e3,2016-02-17 00:00:00.0,2729,3850,5353,962fdaadc97765263eb9661757df74e3,2016-02-17 00:00:00.0,5440,2421
962fdaadc97765263eb9661757df74e3,2016-02-18 00:00:00.0,2581,3750,6009,962fdaadc97765263eb9661757df74e3,2016-02-18 00:00:00.0,6205,1812
962fdaadc97765263eb9661757df74e3,2016-02-19 00:00:00.0,1928,3202,5601,962fdaadc97765263eb9661757df74e3,2016-02-19 00:00:00.0,6741,1473
962fdaadc97765263eb9661757df74e3,2016-02-20 00:00:00.0,1992,3157,5919,962fdaadc97765263eb9661757df74e3,2016-02-20 00:00:00.0,6165,1586
962fdaadc97765263eb9661757df74e3,2016-02-21 00:00:00.0,1940,3256,6182,962fdaadc97765263eb9661757df74e3,2016-02-21 00:00:00.0,6314,1329
962fdaadc97765263eb9661757df74e3,2016-02-22 00:00:00.0,2109,3257,4803,962fdaadc97765263eb9661757df74e3,2016-02-22 00:00:00.0,5274,1209
962fdaadc97765263eb9661757df74e3,2016-02-23 00:00:00.0,4067,7191,11125,962fdaadc97765263eb9661757df74e3,2016-02-23 00:00:00.0,11529,3011
962fdaadc97765263eb9661757df74e3,2016-02-24 00:00:00.0,7483,15090,18288,962fdaadc97765263eb9661757df74e3,2016-02-24 00:00:00.0,18543,5804
962fdaadc97765263eb9661757df74e3,2016-02-25 00:00:00.0,8035,15901,18388,962fdaadc97765263eb9661757df74e3,2016-02-25 00:00:00.0,18790,6073
962fdaadc97765263eb9661757df74e3,2016-02-26 00:00:00.0,7867,15526,19262,962fdaadc97765263eb9661757df74e3,2016-02-26 00:00:00.0,19747,6173
962fdaadc97765263eb9661757df74e3,2016-02-27 00:00:00.0,5713,9746,11457,962fdaadc97765263eb9661757df74e3,2016-02-27 00:00:00.0,11816,4641
962fdaadc97765263eb9661757df74e3,2016-02-28 00:00:00.0,6703,11993,14506,962fdaadc97765263eb9661757df74e3,2016-02-28 00:00:00.0,14749,5375
962fdaadc97765263eb9661757df74e3,2016-02-29 00:00:00.0,5322,10878,13382,962fdaadc97765263eb9661757df74e3,2016-02-29 00:00:00.0,14445,4662
962fdaadc97765263eb9661757df74e3,2016-03-01 00:00:00.0,4381,11089,14504,962fdaadc97765263eb9661757df74e3,2016-03-01 00:00:00.0,16505,3921
962fdaadc97765263eb9661757df74e3,2016-03-02 00:00:00.0,2900,6741,8441,962fdaadc97765263eb9661757df74e3,2016-03-02 00:00:00.0,11752,2505
962fdaadc97765263eb9661757df74e3,2016-03-03 00:00:00.0,202,392,437,,,,
963227b83f6ff8479b973e027bc35654,2016-02-10 00:00:00.0,3003,14447,15035,,,,
963227b83f6ff8479b973e027bc35654,2016-02-11 00:00:00.0,1757,9638,10077,963227b83f6ff8479b973e027bc35654,2016-02-11 00:00:00.0,11254,1817
963227b83f6ff8479b973e027bc35654,2016-02-12 00:00:00.0,1092,5693,6012,963227b83f6ff8479b973e027bc35654,2016-02-12 00:00:00.0,8083,1463
963227b83f6ff8479b973e027bc35654,2016-02-13 00:00:00.0,892,4765,4949,963227b83f6ff8479b973e027bc35654,2016-02-13 00:00:00.0,4972,878
963227b83f6ff8479b973e027bc35654,2016-02-14 00:00:00.0,1200,5996,6219,963227b83f6ff8479b973e027bc35654,2016-02-14 00:00:00.0,6241,1213
963227b83f6ff8479b973e027bc35654,2016-02-15 00:00:00.0,6585,51964,53720,963227b83f6ff8479b973e027bc35654,2016-02-15 00:00:00.0,56410,6720
963227b83f6ff8479b973e027bc35654,2016-02-16 00:00:00.0,9599,77651,80207,963227b83f6ff8479b973e027bc35654,2016-02-16 00:00:00.0,80381,9247
963227b83f6ff8479b973e027bc35654,2016-02-17 00:00:00.0,8297,72884,76460,963227b83f6ff8479b973e027bc35654,2016-02-17 00:00:00.0,77025,8298
963227b83f6ff8479b973e027bc35654,2016-02-18 00:00:00.0,6401,64048,66560,963227b83f6ff8479b973e027bc35654,2016-02-18 00:00:00.0,67232,6076
963227b83f6ff8479b973e027bc35654,2016-02-19 00:00:00.0,4511,25732,26541,963227b83f6ff8479b973e027bc35654,2016-02-19 00:00:00.0,30527,4748
963227b83f6ff8479b973e027bc35654,2016-02-20 00:00:00.0,2216,11250,11633,963227b83f6ff8479b973e027bc35654,2016-02-20 00:00:00.0,11841,2261
963227b83f6ff8479b973e027bc35654,2016-02-21 00:00:00.0,1730,10188,10393,963227b83f6ff8479b973e027bc35654,2016-02-21 00:00:00.0,10609,1682
963227b83f6ff8479b973e027bc35654,2016-02-22 00:00:00.0,570,3129,3297,963227b83f6ff8479b973e027bc35654,2016-02-22 00:00:00.0,3521,506
963227b83f6ff8479b973e027bc35654,2016-02-23 00:00:00.0,2369,20606,21318,963227b83f6ff8479b973e027bc35654,2016-02-23 00:00:00.0,21416,2436
963227b83f6ff8479b973e027bc35654,2016-02-24 00:00:00.0,5434,37660,38514,963227b83f6ff8479b973e027bc35654,2016-02-24 00:00:00.0,38857,5558
963227b83f6ff8479b973e027bc35654,2016-02-25 00:00:00.0,5226,42747,44151,963227b83f6ff8479b973e027bc35654,2016-02-25 00:00:00.0,44671,5316
963227b83f6ff8479b973e027bc35654,2016-02-26 00:00:00.0,5614,33233,33981,963227b83f6ff8479b973e027bc35654,2016-02-26 00:00:00.0,34469,5981
963227b83f6ff8479b973e027bc35654,2016-02-27 00:00:00.0,5341,25092,25792,963227b83f6ff8479b973e027bc35654,2016-02-27 00:00:00.0,26652,6025
963227b83f6ff8479b973e027bc35654,2016-02-28 00:00:00.0,6777,32892,33653,963227b83f6ff8479b973e027bc35654,2016-02-28 00:00:00.0,34159,7325
963227b83f6ff8479b973e027bc35654,2016-02-29 00:00:00.0,7605,40134,41184,963227b83f6ff8479b973e027bc35654,2016-02-29 00:00:00.0,48147,8170
963227b83f6ff8479b973e027bc35654,2016-03-01 00:00:00.0,2412,36601,38864,963227b83f6ff8479b973e027bc35654,2016-03-01 00:00:00.0,43743,2729
963227b83f6ff8479b973e027bc35654,2016-03-02 00:00:00.0,4701,30109,31147,963227b83f6ff8479b973e027bc35654,2016-03-02 00:00:00.0,45187,6583
963227b83f6ff8479b973e027bc35654,2016-03-03 00:00:00.0,179,982,992,,,,
964e5c4bfdb1efee66f390024fe5a224,2016-02-10 00:00:00.0,20560,58788,60634,,,,
964e5c4bfdb1efee66f390024fe5a224,2016-02-11 00:00:00.0,18494,45362,46665,964e5c4bfdb1efee66f390024fe5a224,2016-02-11 00:00:00.0,53374,20513
964e5c4bfdb1efee66f390024fe5a224,2016-02-12 00:00:00.0,12490,26680,27398,964e5c4bfdb1efee66f390024fe5a224,2016-02-12 00:00:00.0,37183,16916
964e5c4bfdb1efee66f390024fe5a224,2016-02-13 00:00:00.0,17623,40080,41318,964e5c4bfdb1efee66f390024fe5a224,2016-02-13 00:00:00.0,41787,16466
964e5c4bfdb1efee66f390024fe5a224,2016-02-14 00:00:00.0,11492,31463,32252,964e5c4bfdb1efee66f390024fe5a224,2016-02-14 00:00:00.0,32627,11910
964e5c4bfdb1efee66f390024fe5a224,2016-02-15 00:00:00.0,25777,91638,93954,964e5c4bfdb1efee66f390024fe5a224,2016-02-15 00:00:00.0,99111,27451
964e5c4bfdb1efee66f390024fe5a224,2016-02-16 00:00:00.0,25087,97734,100133,964e5c4bfdb1efee66f390024fe5a224,2016-02-16 00:00:00.0,101241,26393
964e5c4bfdb1efee66f390024fe5a224,2016-02-17 00:00:00.0,21138,72482,74301,964e5c4bfdb1efee66f390024fe5a224,2016-02-17 00:00:00.0,76066,22517
964e5c4bfdb1efee66f390024fe5a224,2016-02-18 00:00:00.0,20716,67225,69037,964e5c4bfdb1efee66f390024fe5a224,2016-02-18 00:00:00.0,70865,21750
964e5c4bfdb1efee66f390024fe5a224,2016-02-19 00:00:00.0,9869,32234,33169,964e5c4bfdb1efee66f390024fe5a224,2016-02-19 00:00:00.0,41653,12945
964e5c4bfdb1efee66f390024fe5a224,2016-02-20 00:00:00.0,4551,18957,19433,964e5c4bfdb1efee66f390024fe5a224,2016-02-20 00:00:00.0,19934,5026
964e5c4bfdb1efee66f390024fe5a224,2016-02-21 00:00:00.0,5285,24173,24748,964e5c4bfdb1efee66f390024fe5a224,2016-02-21 00:00:00.0,27020,5610
964e5c4bfdb1efee66f390024fe5a224,2016-02-22 00:00:00.0,8040,31513,32330,964e5c4bfdb1efee66f390024fe5a224,2016-02-22 00:00:00.0,42447,8148
964e5c4bfdb1efee66f390024fe5a224,2016-02-23 00:00:00.0,18771,68491,70332,964e5c4bfdb1efee66f390024fe5a224,2016-02-23 00:00:00.0,71707,19724
964e5c4bfdb1efee66f390024fe5a224,2016-02-24 00:00:00.0,22124,76836,79120,964e5c4bfdb1efee66f390024fe5a224,2016-02-24 00:00:00.0,80048,23422
964e5c4bfdb1efee66f390024fe5a224,2016-02-25 00:00:00.0,23061,76392,78846,964e5c4bfdb1efee66f390024fe5a224,2016-02-25 00:00:00.0,79742,24057
964e5c4bfdb1efee66f390024fe5a224,2016-02-26 00:00:00.0,23114,60895,62748,964e5c4bfdb1efee66f390024fe5a224,2016-02-26 00:00:00.0,63454,23617
964e5c4bfdb1efee66f390024fe5a224,2016-02-27 00:00:00.0,22298,53314,54849,964e5c4bfdb1efee66f390024fe5a224,2016-02-27 00:00:00.0,55954,24368
964e5c4bfdb1efee66f390024fe5a224,2016-02-28 00:00:00.0,27730,73469,75233,964e5c4bfdb1efee66f390024fe5a224,2016-02-28 00:00:00.0,76112,28700
964e5c4bfdb1efee66f390024fe5a224,2016-02-29 00:00:00.0,11052,37776,38799,964e5c4bfdb1efee66f390024fe5a224,2016-02-29 00:00:00.0,50670,12313
964e5c4bfdb1efee66f390024fe5a224,2016-03-01 00:00:00.0,11349,43729,45715,964e5c4bfdb1efee66f390024fe5a224,2016-03-01 00:00:00.0,54108,12975
964e5c4bfdb1efee66f390024fe5a224,2016-03-02 00:00:00.0,9958,33292,34214,964e5c4bfdb1efee66f390024fe5a224,2016-03-02 00:00:00.0,49132,14035
964e5c4bfdb1efee66f390024fe5a224,2016-03-03 00:00:00.0,345,961,964,,,,
96c5eac52c53cfcf1b95a44e61197e06,2016-02-10 00:00:00.0,85307,103925,104582,,,,
96c5eac52c53cfcf1b95a44e61197e06,2016-02-11 00:00:00.0,75265,91626,92114,96c5eac52c53cfcf1b95a44e61197e06,2016-02-11 00:00:00.0,115380,75028
96c5eac52c53cfcf1b95a44e61197e06,2016-02-12 00:00:00.0,50534,59582,59971,96c5eac52c53cfcf1b95a44e61197e06,2016-02-12 00:00:00.0,90085,67416
96c5eac52c53cfcf1b95a44e61197e06,2016-02-13 00:00:00.0,73862,86248,86761,96c5eac52c53cfcf1b95a44e61197e06,2016-02-13 00:00:00.0,98161,69572
96c5eac52c53cfcf1b95a44e61197e06,2016-02-14 00:00:00.0,71813,89507,90206,96c5eac52c53cfcf1b95a44e61197e06,2016-02-14 00:00:00.0,106410,70849
96c5eac52c53cfcf1b95a44e61197e06,2016-02-15 00:00:00.0,79443,96469,97473,96c5eac52c53cfcf1b95a44e61197e06,2016-02-15 00:00:00.0,116942,79342
96c5eac52c53cfcf1b95a44e61197e06,2016-02-16 00:00:00.0,80301,100423,101248,96c5eac52c53cfcf1b95a44e61197e06,2016-02-16 00:00:00.0,119305,78763
96c5eac52c53cfcf1b95a44e61197e06,2016-02-17 00:00:00.0,57094,73805,74483,96c5eac52c53cfcf1b95a44e61197e06,2016-02-17 00:00:00.0,89586,48344
96c5eac52c53cfcf1b95a44e61197e06,2016-02-18 00:00:00.0,144117,167611,171293,96c5eac52c53cfcf1b95a44e61197e06,2016-02-18 00:00:00.0,197213,163259
96c5eac52c53cfcf1b95a44e61197e06,2016-02-19 00:00:00.0,139046,168829,173728,96c5eac52c53cfcf1b95a44e61197e06,2016-02-19 00:00:00.0,227261,134782
96c5eac52c53cfcf1b95a44e61197e06,2016-02-20 00:00:00.0,75212,85722,91743,96c5eac52c53cfcf1b95a44e61197e06,2016-02-20 00:00:00.0,105580,84031
96c5eac52c53cfcf1b95a44e61197e06,2016-02-21 00:00:00.0,134502,153210,161325,96c5eac52c53cfcf1b95a44e61197e06,2016-02-21 00:00:00.0,183260,132752
96c5eac52c53cfcf1b95a44e61197e06,2016-02-22 00:00:00.0,151123,176435,185918,96c5eac52c53cfcf1b95a44e61197e06,2016-02-22 00:00:00.0,225740,160238
96c5eac52c53cfcf1b95a44e61197e06,2016-02-23 00:00:00.0,164423,191468,200412,96c5eac52c53cfcf1b95a44e61197e06,2016-02-23 00:00:00.0,228362,168104
96c5eac52c53cfcf1b95a44e61197e06,2016-02-24 00:00:00.0,92596,124148,129444,96c5eac52c53cfcf1b95a44e61197e06,2016-02-24 00:00:00.0,157200,97723
96c5eac52c53cfcf1b95a44e61197e06,2016-02-25 00:00:00.0,96982,116231,121388,96c5eac52c53cfcf1b95a44e61197e06,2016-02-25 00:00:00.0,207315,101807
96c5eac52c53cfcf1b95a44e61197e06,2016-02-26 00:00:00.0,112451,132194,137397,96c5eac52c53cfcf1b95a44e61197e06,2016-02-26 00:00:00.0,154401,117067
96c5eac52c53cfcf1b95a44e61197e06,2016-02-27 00:00:00.0,104882,121153,125316,96c5eac52c53cfcf1b95a44e61197e06,2016-02-27 00:00:00.0,142878,108829
96c5eac52c53cfcf1b95a44e61197e06,2016-02-28 00:00:00.0,104456,120457,125671,96c5eac52c53cfcf1b95a44e61197e06,2016-02-28 00:00:00.0,141277,107771
96c5eac52c53cfcf1b95a44e61197e06,2016-02-29 00:00:00.0,105509,121666,127260,96c5eac52c53cfcf1b95a44e61197e06,2016-02-29 00:00:00.0,153853,107947
96c5eac52c53cfcf1b95a44e61197e06,2016-03-01 00:00:00.0,79059,88654,95505,96c5eac52c53cfcf1b95a44e61197e06,2016-03-01 00:00:00.0,116219,85846
96c5eac52c53cfcf1b95a44e61197e06,2016-03-02 00:00:00.0,35987,42800,45236,96c5eac52c53cfcf1b95a44e61197e06,2016-03-02 00:00:00.0,72754,49084
96c5eac52c53cfcf1b95a44e61197e06,2016-03-03 00:00:00.0,302,359,517,,,,
96f839842906bbd98a787ca366ec1093,2016-02-10 00:00:00.0,1955,18119,19539,,,,
96f839842906bbd98a787ca366ec1093,2016-02-11 00:00:00.0,1546,17020,19255,96f839842906bbd98a787ca366ec1093,2016-02-11 00:00:00.0,21668,1600
96f839842906bbd98a787ca366ec1093,2016-02-12 00:00:00.0,1196,15894,16835,96f839842906bbd98a787ca366ec1093,2016-02-12 00:00:00.0,21547,1439
96f839842906bbd98a787ca366ec1093,2016-02-13 00:00:00.0,1176,19452,20429,96f839842906bbd98a787ca366ec1093,2016-02-13 00:00:00.0,20765,1149
96f839842906bbd98a787ca366ec1093,2016-02-14 00:00:00.0,1350,21303,22547,96f839842906bbd98a787ca366ec1093,2016-02-14 00:00:00.0,22784,1334
96f839842906bbd98a787ca366ec1093,2016-02-15 00:00:00.0,1679,24870,26509,96f839842906bbd98a787ca366ec1093,2016-02-15 00:00:00.0,27720,1676
96f839842906bbd98a787ca366ec1093,2016-02-16 00:00:00.0,1830,24780,26241,96f839842906bbd98a787ca366ec1093,2016-02-16 00:00:00.0,26533,1759
96f839842906bbd98a787ca366ec1093,2016-02-17 00:00:00.0,9430,64533,68643,96f839842906bbd98a787ca366ec1093,2016-02-17 00:00:00.0,70046,9539
96f839842906bbd98a787ca366ec1093,2016-02-18 00:00:00.0,12552,57126,61007,96f839842906bbd98a787ca366ec1093,2016-02-18 00:00:00.0,62497,12694
96f839842906bbd98a787ca366ec1093,2016-02-19 00:00:00.0,10515,34575,37714,96f839842906bbd98a787ca366ec1093,2016-02-19 00:00:00.0,45768,13829
96f839842906bbd98a787ca366ec1093,2016-02-20 00:00:00.0,8314,34240,36689,96f839842906bbd98a787ca366ec1093,2016-02-20 00:00:00.0,38258,9476
96f839842906bbd98a787ca366ec1093,2016-02-21 00:00:00.0,11212,43392,46703,96f839842906bbd98a787ca366ec1093,2016-02-21 00:00:00.0,48717,12255
96f839842906bbd98a787ca366ec1093,2016-02-22 00:00:00.0,11577,40615,44932,96f839842906bbd98a787ca366ec1093,2016-02-22 00:00:00.0,53541,12300
96f839842906bbd98a787ca366ec1093,2016-02-23 00:00:00.0,11256,43274,48427,96f839842906bbd98a787ca366ec1093,2016-02-23 00:00:00.0,50529,11773
96f839842906bbd98a787ca366ec1093,2016-02-24 00:00:00.0,11814,43954,48599,96f839842906bbd98a787ca366ec1093,2016-02-24 00:00:00.0,49271,13572
96f839842906bbd98a787ca366ec1093,2016-02-25 00:00:00.0,11351,38103,41828,96f839842906bbd98a787ca366ec1093,2016-02-25 00:00:00.0,42381,12362
96f839842906bbd98a787ca366ec1093,2016-02-26 00:00:00.0,3820,16276,17306,96f839842906bbd98a787ca366ec1093,2016-02-26 00:00:00.0,17759,4325
96f839842906bbd98a787ca366ec1093,2016-02-27 00:00:00.0,2525,14854,15490,96f839842906bbd98a787ca366ec1093,2016-02-27 00:00:00.0,15794,2963
96f839842906bbd98a787ca366ec1093,2016-02-28 00:00:00.0,3037,18023,18909,96f839842906bbd98a787ca366ec1093,2016-02-28 00:00:00.0,19154,2922
96f839842906bbd98a787ca366ec1093,2016-02-29 00:00:00.0,2112,12457,13027,96f839842906bbd98a787ca366ec1093,2016-02-29 00:00:00.0,14289,2388
96f839842906bbd98a787ca366ec1093,2016-03-01 00:00:00.0,2407,20554,21673,96f839842906bbd98a787ca366ec1093,2016-03-01 00:00:00.0,24555,3014
96f839842906bbd98a787ca366ec1093,2016-03-02 00:00:00.0,982,7704,8086,96f839842906bbd98a787ca366ec1093,2016-03-02 00:00:00.0,11173,1230
96f839842906bbd98a787ca366ec1093,2016-03-03 00:00:00.0,133,859,913,,,,
972ef38e9886ad8d0a91b14209bf3c6a,2016-02-18 00:00:00.0,996,10021,10392,972ef38e9886ad8d0a91b14209bf3c6a,2016-02-18 00:00:00.0,10491,1211
972ef38e9886ad8d0a91b14209bf3c6a,2016-02-19 00:00:00.0,1209,11130,11358,972ef38e9886ad8d0a91b14209bf3c6a,2016-02-19 00:00:00.0,14060,1751
972ef38e9886ad8d0a91b14209bf3c6a,2016-02-20 00:00:00.0,1051,10459,10651,972ef38e9886ad8d0a91b14209bf3c6a,2016-02-20 00:00:00.0,11022,1319
972ef38e9886ad8d0a91b14209bf3c6a,2016-02-21 00:00:00.0,1036,10257,10457,972ef38e9886ad8d0a91b14209bf3c6a,2016-02-21 00:00:00.0,11116,1215
972ef38e9886ad8d0a91b14209bf3c6a,2016-02-22 00:00:00.0,1265,13829,14300,972ef38e9886ad8d0a91b14209bf3c6a,2016-02-22 00:00:00.0,15197,1428
972ef38e9886ad8d0a91b14209bf3c6a,2016-02-23 00:00:00.0,1395,15437,15999,972ef38e9886ad8d0a91b14209bf3c6a,2016-02-23 00:00:00.0,16460,1616
972ef38e9886ad8d0a91b14209bf3c6a,2016-02-24 00:00:00.0,1626,18617,19528,972ef38e9886ad8d0a91b14209bf3c6a,2016-02-24 00:00:00.0,19663,1983
972ef38e9886ad8d0a91b14209bf3c6a,2016-02-25 00:00:00.0,1881,16638,17160,972ef38e9886ad8d0a91b14209bf3c6a,2016-02-25 00:00:00.0,17321,2175
972ef38e9886ad8d0a91b14209bf3c6a,2016-02-26 00:00:00.0,1618,14980,15574,972ef38e9886ad8d0a91b14209bf3c6a,2016-02-26 00:00:00.0,15512,1948
972ef38e9886ad8d0a91b14209bf3c6a,2016-02-27 00:00:00.0,1392,11349,12051,972ef38e9886ad8d0a91b14209bf3c6a,2016-02-27 00:00:00.0,12073,1585
972ef38e9886ad8d0a91b14209bf3c6a,2016-02-28 00:00:00.0,1432,15079,15462,972ef38e9886ad8d0a91b14209bf3c6a,2016-02-28 00:00:00.0,15714,1671
972ef38e9886ad8d0a91b14209bf3c6a,2016-02-29 00:00:00.0,1734,18553,19028,972ef38e9886ad8d0a91b14209bf3c6a,2016-02-29 00:00:00.0,21017,2098
972ef38e9886ad8d0a91b14209bf3c6a,2016-03-01 00:00:00.0,781,14498,14890,972ef38e9886ad8d0a91b14209bf3c6a,2016-03-01 00:00:00.0,19525,1052
972ef38e9886ad8d0a91b14209bf3c6a,2016-03-02 00:00:00.0,980,16320,16527,972ef38e9886ad8d0a91b14209bf3c6a,2016-03-02 00:00:00.0,24362,1334
972ef38e9886ad8d0a91b14209bf3c6a,2016-03-03 00:00:00.0,41,572,593,,,,
9733ffaaa1a11c3cf151c63e37f7942e,2016-02-15 00:00:00.0,983,35953,37373,9733ffaaa1a11c3cf151c63e37f7942e,2016-02-15 00:00:00.0,38226,890
9733ffaaa1a11c3cf151c63e37f7942e,2016-02-16 00:00:00.0,1350,43856,45154,9733ffaaa1a11c3cf151c63e37f7942e,2016-02-16 00:00:00.0,46145,1240
9733ffaaa1a11c3cf151c63e37f7942e,2016-02-17 00:00:00.0,789,39458,40629,9733ffaaa1a11c3cf151c63e37f7942e,2016-02-17 00:00:00.0,41512,764
9733ffaaa1a11c3cf151c63e37f7942e,2016-02-18 00:00:00.0,884,43163,44577,9733ffaaa1a11c3cf151c63e37f7942e,2016-02-18 00:00:00.0,45502,914
9733ffaaa1a11c3cf151c63e37f7942e,2016-02-19 00:00:00.0,665,43952,45366,9733ffaaa1a11c3cf151c63e37f7942e,2016-02-19 00:00:00.0,46346,728
9733ffaaa1a11c3cf151c63e37f7942e,2016-02-20 00:00:00.0,709,37909,39646,9733ffaaa1a11c3cf151c63e37f7942e,2016-02-20 00:00:00.0,40570,667
9733ffaaa1a11c3cf151c63e37f7942e,2016-02-21 00:00:00.0,738,41642,43256,9733ffaaa1a11c3cf151c63e37f7942e,2016-02-21 00:00:00.0,44241,752
9733ffaaa1a11c3cf151c63e37f7942e,2016-02-22 00:00:00.0,647,34844,36403,9733ffaaa1a11c3cf151c63e37f7942e,2016-02-22 00:00:00.0,37230,629
9733ffaaa1a11c3cf151c63e37f7942e,2016-02-23 00:00:00.0,964,45129,46759,9733ffaaa1a11c3cf151c63e37f7942e,2016-02-23 00:00:00.0,47736,1037
9733ffaaa1a11c3cf151c63e37f7942e,2016-02-24 00:00:00.0,444,17442,21446,9733ffaaa1a11c3cf151c63e37f7942e,2016-02-24 00:00:00.0,22662,363
9733ffaaa1a11c3cf151c63e37f7942e,2016-02-25 00:00:00.0,0,0,2,9733ffaaa1a11c3cf151c63e37f7942e,2016-02-25 00:00:00.0,9,0
9733ffaaa1a11c3cf151c63e37f7942e,2016-02-27 00:00:00.0,0,1,1,9733ffaaa1a11c3cf151c63e37f7942e,2016-02-27 00:00:00.0,1,0
9733ffaaa1a11c3cf151c63e37f7942e,2016-02-28 00:00:00.0,0,0,1,9733ffaaa1a11c3cf151c63e37f7942e,2016-02-28 00:00:00.0,1,0
9733ffaaa1a11c3cf151c63e37f7942e,2016-03-01 00:00:00.0,0,0,1,9733ffaaa1a11c3cf151c63e37f7942e,2016-03-01 00:00:00.0,1,0
9733ffaaa1a11c3cf151c63e37f7942e,2016-03-02 00:00:00.0,0,0,1,9733ffaaa1a11c3cf151c63e37f7942e,2016-03-02 00:00:00.0,1,0
